username,reply_to_tweet_id,reply_id,reply_text,created_at,likes,retweets,replies,clean_text,sentiment_label,confidence,lexicon_sentiment,lexicon_score,bert_sentiment,labeling_method
ka**lu,1959916847450448326,1959916847450448326,Lah terus gurunya dong yg keracunan? Gimana kalo pemkab nya aja yg cicip? Atau kasih yg proper dong biar gak ada kejadian aneh aneh,2025-08-25T09:52:44+00:00,0,0,0,lah terus gurunya keracunan? gimana kalau pemkab cicip? kasih proper biar tidak kejadian aneh aneh,negatif,0.9985859394073486,netral,0.0,negatif,bert_priority
ja**ng,1959915519521534394,1959915519521534394,"keracunan masih sering terjadi, tapi anggarannya ditambah banyak banget. ini niat sebenernya apa sik?",2025-08-25T09:47:27+00:00,0,0,0,keracunan sering terjadi anggarannya ditambah banyak banget niat sebenernya apa sik?,negatif,0.9981454610824585,negatif,-0.5,negatif,bert_priority
yo**or,1959915485295780222,1959915485295780222,guru udah gajinya kecil disuruh icip racun pantes aja ni negara kaga maju2,2025-08-25T09:47:19+00:00,0,0,0,guru gajinya kecil disuruh icip racun pantes ni negara kaga maju,negatif,0.9994989633560181,negatif,-0.15000000000000002,negatif,bert_priority
ha**hi,1959913899672940783,1959913899672940783,"?? Ntar gurunya yg keracunan lah dongo, dikira guru tahan racun apa gimana? Kenapa gak lu aja pak yg nyobain sblm dibagi ke siswa? 😒😒",2025-08-25T09:41:01+00:00,0,0,0,?? ntar gurunya keracunan lah dongo dikira guru tahan racun apa gimana? tidak lu pak nyobain sblm dibagi siswa?,negatif,0.8795442569255829,negatif,-0.6666666666666666,negatif,lexicon_priority
ry**iz,1959913873848598760,1959913873848598760,testing in production,2025-08-25T09:40:55+00:00,1,0,0,testing in production,negatif,0.9949504137039185,netral,0.0,negatif,bert_priority
Ma**s1,1959913669124579455,1959913669124579455,"Anjeng udh biaya S.Pd mahal, kerja di gaji recehan, mati kena diare nyobain mbg wowok",2025-08-25T09:40:06+00:00,0,0,0,anjeng biaya pd mahal kerja gaji recehan mati kena diare nyobain mbg wowok,negatif,0.9987971782684326,netral,0.0,negatif,bert_priority
as**uu,1959911417936777271,1959911417936777271,kenapa gak yang bikin program yang cicip? biar keracunan juga,2025-08-25T09:31:10+00:00,5,0,0,tidak bikin program cicip? biar keracunan,negatif,0.9853412508964539,negatif,-0.5,negatif,bert_priority
mi**la,1959911004504248424,1959911004504248424,Kasian banget nasib guru Duh Gusti 💔😭 Profesi yang seharusnya lebih pantas dapat tunjangan habis²an malah dikasi tambahan jobdesk lagi yang taruhannya nyawa,2025-08-25T09:29:31+00:00,2,0,0,kasian banget nasib guru duh gusti profesi lebih pantas tunjangan habis²an malah dikasi tambahan jobdesk taruhannya nyawa,negatif,0.9992013573646545,netral,0.0,negatif,bert_priority
bt**oo,1959903185356849336,1959903185356849336,"guru lagi, guru lagi yg kena woowww jobdesc elit gaji sulit 😃😃",2025-08-25T08:58:27+00:00,0,0,0,guru guru kena wooww jobdesc elit gaji sulit,negatif,0.999497652053833,netral,0.0,negatif,bert_priority
de**il,1959901550022951023,1959901550022951023,harusnya dpr anjay kan kalo keracunan bisa berobat ke dokter yang mahal,2025-08-25T08:51:57+00:00,0,0,1,harusnya dpr anjay kan kalau keracunan berobat dokter mahal,negatif,0.9967867136001587,negatif,-1.0,negatif,bert_priority
Sn**sh,1959901492913340431,1959901492913340431,"Kenapa harus gurunyaaaa? Hah?! Kenapa gak petugas MBGnya langsuung? Kenapaaaa?! Jadi guru gada harganya bgt, yaaRobb😭",2025-08-25T08:51:43+00:00,0,1,0,gurunyaa? hah?! tidak petugas mbgnya langsuung? kenapaa?! jadi guru gada harganya bgt yaarobb,negatif,0.9992623925209045,netral,0.0,negatif,bert_priority
me**re,1959901224041668979,1959901224041668979,Kenapa ga pemkab aja yang cobain dulu,2025-08-25T08:50:39+00:00,0,0,0,tidak pemkab cobain dulu,negatif,0.3063603937625885,netral,0.0,negatif,weighted_voting
La**07,1959896346162504179,1959896346162504179,Bjiir kerjaan gurunya jadi kek Mao Mao gini,2025-08-25T08:31:16+00:00,0,0,0,bjiir kerjaan gurunya jadi kek mao mao gini,negatif,0.9992071986198425,netral,0.0,negatif,bert_priority
ku**uw,1959895584569225438,1959895584569225438,minimal gubernurnya yang nyobain lah kocaaaaakkkkk,2025-08-25T08:28:15+00:00,0,0,0,minimal gubernurnya nyobain lah kocaakk,positif,0.9333395957946777,netral,0.0,positif,bert_priority
Bo**ry,1959893847431135417,1959893847431135417,Kayak bangsawan2 jaman dulu makanannya ada yg icipin dulu buat mastiin ga ada racun,2025-08-25T08:21:20+00:00,0,0,0,kayak bangsawan jaman dulu makanannya icipin dulu buat mastiin tidak racun,positif,0.990527868270874,positif,1.0,positif,bert_priority
bl**um,1959892843688083787,1959892843688083787,Solusi pemerintah gak pernah bener,2025-08-25T08:17:21+00:00,0,0,0,solusi pemerintah tidak pernah bener,negatif,0.9992432594299316,positif,0.35,negatif,bert_priority
ke**aa,1959892635897974797,1959892635897974797,tugas guru lebih daripada itu,2025-08-25T08:16:32+00:00,0,0,1,tugas guru lebih,negatif,0.998917818069458,netral,0.0,negatif,bert_priority
ab**ng,1959891828989477215,1959891828989477215,eh kentot knp gak lu yg nyicip mek,2025-08-25T08:13:19+00:00,0,0,0,eh kentot tidak lu nyicip mek,negatif,0.9937641024589539,netral,0.0,negatif,bert_priority
op**cc,1959884444950798430,1959884444950798430,solusi sampah,2025-08-25T07:43:59+00:00,0,0,0,solusi sampah,negatif,0.9986496567726135,positif,0.7,negatif,bert_priority
Th**er,1959883204178878716,1959883204178878716,Gimana kalo Babinsa aja yang disuruh nyicipi itu menu MBG sebelum dikirim ke sekolah-sekolah? Sebagai bentuk partisipasi nyata TNI mensukseskan Program MBG 😍 setuju gak?,2025-08-25T07:39:03+00:00,1,0,0,gimana kalau babinsa disuruh nyicipi menu mbg dikirim sekolah sekolah? bentuk partisipasi nyata tni mensukseskan program mbg setuju gak?,positif,0.47451246082782744,positif,0.2333333333333333,positif,agreement
wu**o1,1959879718028574927,1959879718028574927,The logic is not logic-ing 🫥,2025-08-25T07:25:12+00:00,0,0,0,the logic is not logic ing,negatif,0.9788352251052856,netral,0.0,negatif,bert_priority
Fu**es,1959877344501412157,1959877344501412157,"Astegong, udah gaji kecil harus jadi garda terdepan masalah makanan beracun juga? For real 😂😂😂",2025-08-25T07:15:46+00:00,32,31,5,astegong gaji kecil jadi garda terdepan masalah makanan beracun juga? for real,negatif,0.9965124726295471,netral,0.0,negatif,bert_priority
RT**21,1959876080308744263,1959876080308744263,"Ini yg nyuruh mau ngga, nyicipin? Gaji kagak layak taruhannya nyawa!",2025-08-25T07:10:44+00:00,0,0,0,nyuruh mau ngga nyicipin? gaji kagak layak taruhannya nyawa!,negatif,0.9995065927505493,positif,0.6,negatif,bert_priority
tr**oo,1959876008657494483,1959876008657494483,Man.. Sleman..,2025-08-25T07:10:27+00:00,0,0,0,man sleman,positif,0.915166437625885,netral,0.0,positif,bert_priority
ci**oy,1959873731062600024,1959873731062600024,Kalo makanan basi tuh masih “masuk akal” buat gue. Mungkin penyimpanan bahannya yg ga betul. Tapi kalo keracunan sih gue beneran bingung. Itu bahan makanan apa yg dipake?,2025-08-25T07:01:24+00:00,0,0,1,kalau makanan basi tuh masuk akal buat gue mungkin penyimpanan bahannya tidak betul kalau keracunan gue beneran bingung bahan makanan apa dipake?,negatif,0.9934841215610504,negatif,-0.38,negatif,lexicon_priority
Ma**jo,1959870140356735324,1959870140356735324,Pemerintah harus keras sama vendor Kalau keracunan harus denda atau gak di bayar biar lebih hati2 Karena ini kelalaian,2025-08-25T06:47:08+00:00,4,0,2,pemerintah keras sama vendor kalau keracunan denda tidak bayar biar lebih hati kelalaian,negatif,0.998985230922699,negatif,-0.5,negatif,bert_priority
Dz**dz,1959868199610323017,1959868199610323017,Gurunya ngerangkap jadi poison tester 🫠,2025-08-25T06:39:26+00:00,0,0,0,gurunya ngerangkap jadi poison tester,negatif,0.9927138686180115,netral,0.0,negatif,bert_priority
Ef**48,1959863743208386563,1959863743208386563,Wkwkwkkwkwkwwkkwkwkwkwk https://t.co/lKuAu8SNpQ,2025-08-25T06:21:43+00:00,0,0,0,wkwkwkkwkwkwwkkwkwkwkwk,positif,0.9952152967453003,netral,0.0,positif,bert_priority
tr**so,1959583402526691688,1959583402526691688,"Kalau gurunya keracunan, bahaya bagi proses Pendidikan. Bagaimana jika Bupatinya saja sebagai tester MBG?!",2025-08-24T11:47:45+00:00,1,0,1,kalau gurunya keracunan bahaya proses pendidikan bagaimana bupatinya tester mbg?!,negatif,0.9988597631454468,negatif,-0.5,negatif,bert_priority
Ra**li,1959506841664377284,1959506841664377284,Guru lagi aje yg kena,2025-08-24T06:43:31+00:00,0,0,0,guru aje kena,negatif,0.9992865920066833,netral,0.0,negatif,bert_priority
Al**da,1959239746544193830,1959239746544193830,"kalau pemerintahnya bener, mereka bakal telusuri akar masalah kenapa siswa keracunan makanan (tata kelola buruk, akuntabilitas dan transparansi bobrok, dsb) Tapi pemerintah mu korup, warganya diperlakukan cuma sekadar angka dan statistika Hasilnya, ya solusi goblok semacam ini",2025-08-23T13:02:11+00:00,0,0,0,kalau pemerintahnya bener bakal telusuri akar masalah siswa keracunan makanan tata kelola buruk akuntabilitas transparansi bobrok pemerintah mu korup warganya diperlakukan cuma sekadar angka statistika hasilnya solusi goblok semacam,negatif,0.999671971797943,negatif,-0.3499999999999999,negatif,lexicon_priority
er**h_,1959218549286920447,1959218549286920447,Bro merasa semua guru adalah Maomao yang dengan senang hati memakan racun💀,2025-08-23T11:37:57+00:00,1,0,0,bro merasa semua guru maomao senang hati memakan racun,positif,0.985595703125,netral,-0.09999999999999998,positif,bert_priority
pa**ng,1959183623564955787,1959183623564955787,"God pls take teachers’ suffering, triple it, and hand it over to this fucked up regime https://t.co/ju0e37UNmK",2025-08-23T09:19:10+00:00,0,0,0,god pls take teachers suffering triple it and hand it over to this fucked up regime,negatif,0.9882475733757019,netral,0.0,negatif,bert_priority
ma**re,1959183178913964273,1959183178913964273,Maomao would love to do these,2025-08-23T09:17:24+00:00,1,0,1,maomao would love to do these,positif,0.9185676574707031,netral,0.0,positif,bert_priority
po**eu,1959173701326275011,1959173701326275011,kita usahakan 1 mbg 1 guru keracunan di tiap sekolah,2025-08-23T08:39:44+00:00,0,0,0,usahakan mbg guru keracunan tiap sekolah,netral,0.9930626749992371,negatif,-1.0,netral,bert_priority
ME**E1,1959170528415228411,1959170528415228411,pekerjaan ini yang seharusnya digaji 3jt/hari 😓,2025-08-23T08:27:08+00:00,0,0,0,pekerjaan digaji jt hari,negatif,0.9974943399429321,netral,0.0,negatif,bert_priority
aa**p1,1959160779699093998,1959160779699093998,The government of this country is insane 👹,2025-08-23T07:48:23+00:00,0,0,0,the government of this country is insane,netral,0.44194701313972473,netral,0.0,netral,agreement
si**an,1959156594320842808,1959156594320842808,"Gurune genti seng keracunan, ups 🤭",2025-08-23T07:31:46+00:00,0,0,0,gurune genti seng keracunan ups,negatif,0.462913966178894,negatif,-1.0,negatif,agreement
he**wo,1958899035479138620,1959152742808641932,Di kapanewon Mlati ada kasus MBG basi di 3 sekolah. Solusi yg ditawarkan pemerintah: https://t.co/KaDs4AGW4J,2025-08-23T07:16:27+00:00,0,0,0,kapanewon mlati kasus mbg basi sekolah solusi ditawarkan pemerintah,negatif,0.9990479350090027,netral,-0.0666666666666667,negatif,bert_priority
ru**na,1959152567176372715,1959152567176372715,"tolol. klo ga niat ya gausah buat, gabisa masak gausah dipaksa kontol",2025-08-23T07:15:45+00:00,0,0,0,tolol kalau tidak niat gausah buat gabisa masak gausah dipaksa kontol,negatif,0.9950538873672485,netral,0.0,negatif,bert_priority
nd**he,1959146680768757765,1959146680768757765,Lah terus yg keracunan jadi gurunya gitu?? Kenapa kaga pemkab nya aja yg nyobain kalo gitu?? Tolol bet buset,2025-08-23T06:52:22+00:00,0,0,0,lah terus keracunan jadi gurunya gitu?? kaga pemkab nyobain kalau gitu?? tolol bet buset,negatif,0.9993622899055481,negatif,-1.0,negatif,bert_priority
su**sa,1959139957236539776,1959139957236539776,"Udah mana gaji ga layak, disuruh jadi food tester makanan sampah pula. If you guys can THINK, why don't you do a lab test once in a while or fix the catering system, and update the kitchen??? this country doesnt lack of brainy ppl but ig you guys just dont have any brain left",2025-08-23T06:25:39+00:00,0,0,1,mana gaji tidak layak disuruh jadi food tester makanan sampah if you guys can think why don you do lab test once in while or fix the catering system and update the kitchen?? this country doesnt lack of brainy ppl but ig you guys just dont have any brain left,negatif,0.9975985884666443,negatif,-0.3,negatif,bert_priority
pu**es,1959134095553782128,1959134095553782128,"udah gajinya kecil, bebannya banyak bgt lg. gaenak yak jadi guru di indonesia",2025-08-23T06:02:21+00:00,1,0,1,gajinya kecil bebannya banyak banget lg gaenak yak jadi guru indonesia,negatif,0.9993305206298828,netral,0.0,negatif,bert_priority
gi**de,1959128664525701608,1959128664525701608,Gaji guru yang sekecil itu berkelahi dengan kemungkinan keracunan. 💔,2025-08-23T05:40:47+00:00,0,0,0,gaji guru sekecil berkelahi kemungkinan keracunan,negatif,0.9989240765571594,negatif,-1.0,negatif,bert_priority
ji**us,1959124382821056919,1959124382821056919,"Dikira guru punya ilmu kebal kali yah 😭, semangat yah para guru negara bajingan",2025-08-23T05:23:46+00:00,0,0,0,dikira guru punya ilmu kebal kali yah semangat yah guru negara bajingan,negatif,0.9991635084152222,netral,0.0,negatif,bert_priority
yo**ku,1959116358819397668,1959116358819397668,Harusnya mah depeer noh yg suruh nyicip duluan,2025-08-23T04:51:53+00:00,0,0,0,harusnya mah depeer noh suruh nyicip duluan,positif,0.9872718453407288,netral,0.0,positif,bert_priority
ma**to,1959116279215772030,1959116279215772030,"Eh ini beneran euy, barusan sosialisasi di sekolah jadi dilebihin satu buat dites gurunya dulu. Gue bingung mo seneng apa kasian pak guru.",2025-08-23T04:51:34+00:00,0,0,0,eh beneran euy barusan sosialisasi sekolah jadi dilebihin satu buat dites gurunya dulu gue bingung mo seneng apa kasian pak guru,negatif,0.9985893368721008,netral,0.0,negatif,bert_priority
he**ed,1959116172546236459,1959116172546236459,"WONG EDAN. Mau itu masih non-ASN atau ASN sekalipun, kalo gue yang jadi gurunya, gue ngga akan mau.",2025-08-23T04:51:08+00:00,1,1,1,wong edan mau non asn asn sekalipun kalau gue jadi gurunya gue tidak mau,negatif,0.9993267059326172,netral,0.0,negatif,bert_priority
sa**st,1959115900432654537,1959115900432654537,kasian banget yah jadi guru di negeri ini,2025-08-23T04:50:03+00:00,0,0,2,kasian banget yah jadi guru negeri,negatif,0.9943006038665771,netral,0.0,negatif,bert_priority
da**08,1959114078590574697,1959114078590574697,Iki iso2 gurune juga melu mokad 😅,2025-08-23T04:42:49+00:00,0,0,0,iki iso gurune melu mokad,netral,0.9924431443214417,netral,0.0,netral,bert_priority
lo**se,1959110285790519391,1959110285790519391,sinting anjg,2025-08-23T04:27:45+00:00,0,0,0,sinting anjg,netral,0.946911096572876,netral,0.0,netral,bert_priority
1v**ae,1959109227240464643,1959109227240464643,Hello? Guru jadi qc? Gaji ga seberapa,2025-08-23T04:23:32+00:00,1,0,0,hello? guru jadi qc? gaji tidak seberapa,negatif,0.9992127418518066,netral,0.0,negatif,bert_priority
pe**di,1959106593733419373,1959106593733419373,gajinya kecil trus jadi tumbal juga ckckckck,2025-08-23T04:13:05+00:00,0,0,0,gajinya kecil trus jadi tumbal ckckckck,negatif,0.9988559484481812,netral,0.0,negatif,bert_priority
Uk**f1,1959106408718479628,1959106408718479628,Bejir susah amat gitu yak diterapin di tiap dapur 1 org jd qc gitu. Kalo emang niat sih harusnya gitu...,2025-08-23T04:12:20+00:00,0,0,0,bejir susah amat gitu yak diterapin tiap dapur orang jadi qc gitu kalau memang niat harusnya gitu,negatif,0.9990490078926086,netral,0.0,negatif,bert_priority
kd**__,1959099759484154274,1959099759484154274,"Lagi lagi guru dikorbanin. Gaji ga seberapa. Ril tanpa tanda jasa, taruhannya nyawa",2025-08-23T03:45:55+00:00,0,0,0,guru dikorbanin gaji tidak seberapa ril tanpa tanda jasa taruhannya nyawa,negatif,0.9993925094604492,netral,0.0,negatif,bert_priority
hu**ke,1959098520147009926,1959098520147009926,parah banget 🥲,2025-08-23T03:41:00+00:00,0,0,0,parah banget,negatif,0.9989752769470215,negatif,-0.8,negatif,bert_priority
te**by,1959096843654373818,1959096843654373818,"sebenernya org2 pemerintah tuh malu gasih.. kok aku aja malu ya sama pola pikir mereka, kaya iq nya jongkok bgt 😭🙏🏻",2025-08-23T03:34:20+00:00,0,0,0,sebenernya org pemerintah tuh malu gasih aku malu sama pola pikir kaya iq jongkok banget,negatif,0.999357283115387,netral,0.0,negatif,bert_priority
em**aa,1959096724602994774,1959096724602994774,ASTAGFIRULLAH YA ALLAH 😭😭😭😭😭😭😭,2025-08-23T03:33:52+00:00,0,0,0,astagfirullah allah,negatif,0.9993650317192078,netral,0.0,negatif,bert_priority
Ka**a_,1959096398135136739,1959096398135136739,Ya Allah ya rabb. Gini amat jadi guru di negri odni 😭 FIX.. Jadi profesi paling terdzolimi,2025-08-23T03:32:34+00:00,0,0,1,allah rabb gini amat jadi guru negri odni fix jadi profesi paling terdzolimi,negatif,0.9987152814865112,netral,0.0,negatif,bert_priority
ty**em,1959095350167294419,1959095350167294419,Capek bgt jujur liatnya. Sedih. Miris. Muak. Kesel,2025-08-23T03:28:24+00:00,0,0,0,capek banget jujur liatnya sedih miris muak kesel,negatif,0.9987980127334595,netral,0.0,negatif,bert_priority
YR**ia,1959095336133435548,1959095336133435548,Believe me when I said this was also the answers the y a y a s a n gave to parents when we asked how to prevent this ever happened again,2025-08-23T03:28:21+00:00,0,0,2,believe me when said this was also the answers the gave to parents when we asked how to prevent this ever happened again,negatif,0.9278979897499084,netral,0.0,negatif,bert_priority
sh**lu,1959093431705153890,1959093431705153890,knp guru yg cicip??,2025-08-23T03:20:46+00:00,0,0,0,guru cicip??,positif,0.24841523170471191,netral,0.0,positif,weighted_voting
jo**an,1959092004853620916,1959092004853620916,berarti kalo gurunya yg keracunan gpp gitu ya?,2025-08-23T03:15:06+00:00,0,0,0,berarti kalau gurunya keracunan gpp gitu ya?,negatif,0.9858903884887695,negatif,-1.0,negatif,bert_priority
fa**za,1959097736587788371,1959097736587788371,gila jadi kayak bekasnya guru 😔,2025-08-23T03:37:53+00:00,1,0,0,gila jadi kayak bekasnya guru,negatif,0.9987055063247681,netral,0.0,negatif,bert_priority
gr**19,1959091913195495466,1959091913195495466,ADA YANG NAMANYA AHLI GIZI WOY. KENAPA HARUS GURU LAGI???????,2025-08-23T03:14:44+00:00,0,0,1,namanya ahli gizi woy guru lagi??,negatif,0.9717922806739807,positif,0.7,negatif,bert_priority
us**me,1959089947807248562,1959089947807248562,astaghfirullah goblognya mentok,2025-08-23T03:06:56+00:00,0,0,0,astaghfirullah goblognya mentok,negatif,0.9992485642433167,netral,0.0,negatif,bert_priority
tx**ng,1959089493362798989,1959089493362798989,Sampel tester dilakuin sama AGnya tapi guru dijadiin tumbal tester juga. Bzirrrs,2025-08-23T03:05:07+00:00,0,0,1,sampel tester dilakuin sama agnya guru dijadiin tumbal tester bzirrs,negatif,0.9972813129425049,netral,0.0,negatif,bert_priority
gu**un,1959087139792331226,1959087139792331226,Tk pikir click bait ternyata beneran. Approach masalah-mitigasi kaya gini apa karena uteke kopong mlompong ya?,2025-08-23T02:55:46+00:00,0,0,0,tk pikir click bait ternyata beneran approach masalah mitigasi kaya gini apa uteke kopong mlompong ya?,negatif,0.9987988471984863,netral,0.0,negatif,bert_priority
ar**ou,1959086092671443196,1959086092671443196,"kasian amat beban guru tambah gini, disuruh nyicip makanan racun apa kagakk",2025-08-23T02:51:37+00:00,0,0,0,kasian amat beban guru tambah gini disuruh nyicip makanan racun apa kagakk,negatif,0.8794795858860016,negatif,-0.3333333333333333,negatif,lexicon_priority
te**ko,1959085655461601421,1959085655461601421,Pekerjaan favorit Mao- Mao:,2025-08-23T02:49:52+00:00,1,0,1,pekerjaan favorit mao mao,positif,0.9239590167999268,netral,0.0,positif,bert_priority
Ar**ra,1959084479441773045,1959084479441773045,Where is she when the world need her the most https://t.co/Hy40XT04Gk,2025-08-23T02:45:12+00:00,1,0,0,where is she when the world need her the most,positif,0.3612685203552246,netral,0.0,positif,weighted_voting
ma**en,1959084247769051260,1959084247769051260,Biar gurunya aja yg keracunan?,2025-08-23T02:44:17+00:00,0,0,0,biar gurunya keracunan?,negatif,0.9985418319702148,netral,0.0,negatif,bert_priority
fr**us,1959080240908472746,1959080240908472746,lucu bat ajg kenapa gak wowo aja yang nyobain duluan,2025-08-23T02:28:22+00:00,2,0,0,lucu bat ajg tidak wowo nyobain duluan,negatif,0.9753249287605286,netral,0.0,negatif,bert_priority
me**ue,1959078907677749444,1959078907677749444,Jare sopo dadi guru ra resiko,2025-08-23T02:23:04+00:00,0,0,0,jare sopo dadi guru ra resiko,netral,0.9987987279891968,netral,0.0,netral,bert_priority
el**ry,1959075991273578709,1959075991273578709,Insane jerks. Harda aja tuh sama si danang yg nyicipin. Ngapa jadi nyuruh2 guru??? Gaji gak seberapa disuruh kerja di luar tupoksi,2025-08-23T02:11:28+00:00,0,0,0,insane jerks harda tuh sama si danang nyicipin ngapa jadi nyuruh guru?? gaji tidak seberapa disuruh kerja luar tupoksi,negatif,0.9991427659988403,netral,0.0,negatif,bert_priority
sa**in,1959069844227465634,1959069844227465634,Guru udah gaji kecil harus berkelahi dengan mencicipi mbg juga,2025-08-23T01:47:03+00:00,0,0,0,guru gaji kecil berkelahi mencicipi mbg,negatif,0.9890419840812683,netral,0.0,negatif,bert_priority
pe**it,1959068465505214864,1959068465505214864,anying malah makin takut jadi guru,2025-08-23T01:41:34+00:00,0,0,1,anying malah makin takut jadi guru,negatif,0.9993908405303955,netral,0.0,negatif,bert_priority
_p**a9,1959061245174362609,1959061245174362609,"Udah gaji nya gak layak, jadi tumbal juga😭",2025-08-23T01:12:53+00:00,1,0,0,gaji tidak layak jadi tumbal,negatif,0.99920254945755,negatif,-0.6,negatif,bert_priority
ky**st,1959045642720092263,1959045642720092263,Bisa gak sehari aja gak muncul berita aneh,2025-08-23T00:10:53+00:00,0,0,1,tidak sehari tidak muncul berita aneh,positif,0.9364712834358215,netral,0.0,positif,bert_priority
de**an,1959036180881973296,1959036180881973296,"udah mah gajinya kecil, eh disuruh jadi tumbal kocak emang pemerintahan lu",2025-08-22T23:33:17+00:00,0,0,0,mah gajinya kecil eh disuruh jadi tumbal kocak memang pemerintahan lu,negatif,0.9992967844009399,netral,0.0,negatif,bert_priority
pe**oo,1959026776744603699,1959026776744603699,"harusnya kualitasnya diperhatikan lagi, itu vendor mbg harus punya sop, ada qc biar makanan ga basi pas udah di tangan anak2, kenapa sih pola pikirnya tolol gini",2025-08-22T22:55:55+00:00,0,0,0,harusnya kualitasnya diperhatikan vendor mbg punya sop qc biar makanan tidak basi pas tangan anak pola pikirnya tolol gini,negatif,0.9972774386405945,positif,0.45,negatif,bert_priority
se**ys,1959022226680029288,1959022226680029288,Gaji tak seberapa. Malah disuruh mati duluan,2025-08-22T22:37:50+00:00,2,0,1,gaji tak seberapa malah disuruh mati duluan,negatif,0.999421238899231,netral,0.0,negatif,bert_priority
ja**aa,1959077228630990985,1959077228630990985,Maaf uda guru gaji kecil disuruh jadi qc,2025-08-23T02:16:23+00:00,0,0,0,maaf uda guru gaji kecil disuruh jadi qc,negatif,0.9988144636154175,netral,0.0,negatif,bert_priority
dd**ie,1883869660665548877,1883869660665548877,Najis hahahaa,2025-01-27T13:28:22+00:00,0,0,0,najis hahahaa,positif,0.9976407289505005,netral,0.0,positif,bert_priority
pi**at,1879114539721183666,1879114539721183666,"Ketua Dewan Perwakilan Daerah (DPD) RI Sultan Bachtiar Najamudin mengusulkan agar rakyat memberi sumbangan uang untuk program Makan Bergizi Gratis (MBG). . Menurutnya, cara itu dapat membantu menyukseskan program pemerintahan Presiden RI Prabowo Subianto dan Wakil Presiden Gibran Rakabuming Raka. . Mengingat, kata Sultan, anggaran negara untuk mendanai program tersebut sangat terbatas. . Oktaviani/PRMN . #MBG #MakanBergiziGratis #Prabowo #Gibran",2025-01-14T10:33:13+00:00,1533,539,3859,ketua dewan perwakilan daerah dpd ri sultan bachtiar najamudin mengusulkan rakyat memberi sumbangan uang program makan bergizi gratis mbg menurutnya cara membantu menyukseskan program pemerintahan presiden ri prabowo subianto wakil presiden gibran rakabuming raka mengingat kata sultan anggaran negara mendanai program tersebut sangat terbatas oktaviani prmn mbg makanbergizigratis prabowo gibran,netral,0.9899145364761353,positif,0.225,netral,bert_priority
ri**57,1880098911458930792,1880098911458930792,"Sambil ktawa2 lagi sianying. Oke juga ni orang, tebal muka",2025-01-17T03:44:45+00:00,0,0,0,ktawa sianying oke ni orang tebal muka,negatif,0.46884325742721555,positif,0.6,negatif,weighted_voting
ay**28,1880095358120054913,1880095358120054913,Gmn kalau Gaji dan tunjangan Pak Sultan dan teman2nya aja yg disumbangin buat MBG,2025-01-17T03:30:38+00:00,0,0,0,gimana kalau gaji tunjangan pak sultan temannya disumbangin buat mbg,netral,0.48712987303733823,netral,0.0,netral,agreement
qy**pq,1880052653453111513,1880052653453111513,Maksut???????????? Dipalakkin lagi aj,2025-01-17T00:40:56+00:00,0,0,0,maksut?? dipalakkin aj,negatif,0.9994204044342041,netral,0.0,negatif,bert_priority
Me**EO,1880049900785954969,1880049900785954969,https://t.co/LcK8cnEIi6 Ini aja nih suru nyumbang,2025-01-17T00:30:00+00:00,0,0,0,nih suru nyumbang,positif,0.3681623637676239,netral,0.0,positif,weighted_voting
me**ah,1880048452228509708,1880048452228509708,Jadinya gratis apa nggak???? Lagian kan dah dibayar sm rakyat pake kenaikan ppn 12%,2025-01-17T00:24:15+00:00,0,0,1,jadinya gratis apa nggak?? lagian kan dah dibayar sama rakyat pake kenaikan ppn,negatif,0.9984936714172363,netral,0.0,negatif,bert_priority
an**um,1880017084706615659,1880017084706615659,Hadeh hadeh hadeeehhh 😑😑😑😑,2025-01-16T22:19:36+00:00,0,0,0,hadeh hadeh hadeehh,negatif,0.9974243640899658,netral,0.0,negatif,bert_priority
1n**fe,1879941016922517807,1879941016922517807,Yang ngusulin makan siang gratis dari awal kan si oke gass kenapa jadi rakyat yang disuruh bayar juga?!!! Kalo gitu namanya ga gratis dong anjeeengggg. Sok sok an bilang indo gotong royong kintil,2025-01-16T17:17:20+00:00,0,0,0,ngusulin makan siang gratis awal kan si oke gass jadi rakyat disuruh bayar juga?!! kalau gitu namanya tidak gratis anjeengg sok sok an bilang indo gotong royong kintil,negatif,0.9980687499046326,positif,0.15,negatif,bert_priority
da**__,1879925735034675622,1879925735034675622,dulu pas bikin program mikirnya pakai otak nggak sih?,2025-01-16T16:16:37+00:00,0,0,0,dulu pas bikin program mikirnya pakai otak tidak sih?,negatif,0.9651188850402832,netral,0.0,negatif,bert_priority
pr**16,1879917046651326483,1879917046651326483,Mending tunjangan pejabat pemerintahan dipangkas....🫵🏻,2025-01-16T15:42:05+00:00,0,0,0,mending tunjangan pejabat pemerintahan dipangkas,netral,0.9448124170303345,netral,0.0,netral,bert_priority
id**na,1879912102644859282,1879912102644859282,Kenapa ngga gaji lu dan temen2 lu aja bangsat yg dipotong buat biayain program idiot itu.. Rakyat lagi aja yg dipaksa sumbangan..,2025-01-16T15:22:27+00:00,0,0,0,tidak gaji lu temen lu bangsat dipotong buat biayain program idiot rakyat dipaksa sumbangan,negatif,0.9995296001434326,netral,0.0,negatif,bert_priority
